Year,Era,Match_Type,Neutral,Home_Win
1923,1912-1931,Friendly,0,0
1923,1912-1931,Official,0,1
1923,1912-1931,Friendly,0,0
1923,1912-1931,Friendly,0,1
1923,1912-1931,Official,0,0
1923,1912-1931,Friendly,0,1
1923,1912-1931,Friendly,0,1
1923,1912-1931,Friendly,0,1
1923,1912-1931,Friendly,0,0
1923,1912-1931,Official,0,0
1923,1912-1931,Friendly,0,0
1923,1912-1931,Friendly,0,1
1923,1912-1931,Official,0,0
1923,1912-1931,Friendly,0,0
1923,1912-1931,Friendly,0,0
1923,1912-1931,Official,0,0
1923,1912-1931,Friendly,0,0
1923,1912-1931,Friendly,0,0
1923,1912-1931,Friendly,0,1
1923,1912-1931,Friendly,0,1
1923,1912-1931,Friendly,0,1
1923,1912-1931,Friendly,0,0
1923,1912-1931,Friendly,0,0
1923,1912-1931,Friendly,0,0
1923,1912-1931,Friendly,0,1
1923,1912-1931,Friendly,0,1
1923,1912-1931,Friendly,0,0
1923,1912-1931,Friendly,0,1
1923,1912-1931,Friendly,0,1
1923,1912-1931,Official,0,0
1923,1912-1931,Friendly,0,0
1923,1912-1931,Official,0,1
1923,1912-1931,Friendly,0,0
1923,1912-1931,Friendly,0,0
1923,1912-1931,Friendly,0,0
1923,1912-1931,Friendly,0,1
1923,1912-1931,Official,1,1
1923,1912-1931,Friendly,0,0
1923,1912-1931,Friendly,0,0
1923,1912-1931,Friendly,0,0
1923,1912-1931,Friendly,0,1
1923,1912-1931,Official,0,1
1923,1912-1931,Official,1,0
1923,1912-1931,Official,1,1
1923,1912-1931,Friendly,1,1
1923,1912-1931,Friendly,0,1
1923,1912-1931,Official,0,1
1923,1912-1931,Friendly,0,1
1923,1912-1931,Friendly,0,0
1923,1912-1931,Official,0,1
1923,1912-1931,Official,0,1
1923,1912-1931,Friendly,0,1
1923,1912-1931,Friendly,0,1
1923,1912-1931,Friendly,0,0
1923,1912-1931,Friendly,0,1
1924,1912-1931,Friendly,0,1
1924,1912-1931,Friendly,0,1
1924,1912-1931,Friendly,0,0
1924,1912-1931,Friendly,0,0
1924,1912-1931,Official,0,1
1924,1912-1931,Official,0,1
1924,1912-1931,Official,0,0
1924,1912-1931,Friendly,0,0
1924,1912-1931,Friendly,0,0
1924,1912-1931,Official,0,0
1924,1912-1931,Friendly,0,0
1924,1912-1931,Friendly,0,1
1924,1912-1931,Friendly,0,0
1924,1912-1931,Friendly,0,0
1924,1912-1931,Friendly,0,1
1924,1912-1931,Official,1,1
1924,1912-1931,Official,0,0
1924,1912-1931,Friendly,0,0
1924,1912-1931,Friendly,0,1
1924,1912-1931,Official,0,0
1924,1912-1931,Friendly,0,0
1924,1912-1931,Official,0,1
1924,1912-1931,Friendly,0,0
1924,1912-1931,Official,0,0
1924,1912-1931,Friendly,0,0
1924,1912-1931,Official,0,1
1924,1912-1931,Friendly,0,1
1924,1912-1931,Friendly,0,1
1924,1912-1931,Friendly,0,1
1924,1912-1931,Friendly,0,1
1924,1912-1931,Official,0,1
1924,1912-1931,Official,0,1
1924,1912-1931,Official,1,1
1924,1912-1931,Official,1,1
1924,1912-1931,Official,1,1
1924,1912-1931,Official,1,1
1924,1912-1931,Official,1,1
1924,1912-1931,Official,1,1
1924,1912-1931,Friendly,1,1
1924,1912-1931,Official,0,1
1924,1912-1931,Official,1,1
1924,1912-1931,Official,1,0
1924,1912-1931,Official,1,1
1924,1912-1931,Official,1,1
1924,1912-1931,Official,1,1
1924,1912-1931,Official,1,1
1924,1912-1931,Official,1,1
1924,1912-1931,Official,1,1
1924,1912-1931,Official,0,0
1924,1912-1931,Official,1,1
1924,1912-1931,Official,1,1
1924,1912-1931,Official,1,1
1924,1912-1931,Friendly,0,0
1924,1912-1931,Official,1,1
1924,1912-1931,Official,1,1
1924,1912-1931,Friendly,0,1
1924,1912-1931,Official,1,0
1924,1912-1931,Official,1,1
1924,1912-1931,Official,1,1
1924,1912-1931,Friendly,0,0
1924,1912-1931,Friendly,0,0
1924,1912-1931,Official,0,0
1924,1912-1931,Friendly,0,0
1924,1912-1931,Friendly,0,0
1924,1912-1931,Friendly,0,0
1924,1912-1931,Friendly,0,0
1924,1912-1931,Friendly,0,1
1924,1912-1931,Friendly,0,0
1924,1912-1931,Friendly,0,1
1924,1912-1931,Friendly,0,0
1924,1912-1931,Friendly,0,1
1924,1912-1931,Friendly,0,1
1924,1912-1931,Friendly,0,0
1924,1912-1931,Friendly,0,1
1924,1912-1931,Friendly,0,1
1924,1912-1931,Friendly,0,0
1924,1912-1931,Friendly,0,1
1924,1912-1931,Friendly,0,0
1924,1912-1931,Friendly,0,1
1924,1912-1931,Friendly,0,0
1924,1912-1931,Friendly,0,1
1924,1912-1931,Friendly,0,0
1924,1912-1931,Friendly,0,1
1924,1912-1931,Friendly,0,1
1924,1912-1931,Friendly,0,1
1924,1912-1931,Official,0,0
1924,1912-1931,Friendly,0,1
1924,1912-1931,Official,0,1
1924,1912-1931,Friendly,0,0
1924,1912-1931,Friendly,0,0
1924,1912-1931,Friendly,0,0
1924,1912-1931,Friendly,0,1
1924,1912-1931,Friendly,0,1
1924,1912-1931,Official,1,0
1924,1912-1931,Friendly,0,1
1924,1912-1931,Official,0,1
1924,1912-1931,Official,0,1
1924,1912-1931,Official,1,1
1924,1912-1931,Official,0,1
1924,1912-1931,Official,1,0
1924,1912-1931,Friendly,0,1
1924,1912-1931,Official,0,0
1924,1912-1931,Friendly,0,0
1924,1912-1931,Friendly,0,1
1924,1912-1931,Friendly,0,0
1924,1912-1931,Friendly,0,1
1924,1912-1931,Friendly,0,0
1924,1912-1931,Friendly,0,1
1924,1912-1931,Friendly,0,0
1924,1912-1931,Friendly,0,1
1925,1912-1931,Official,0,1
1925,1912-1931,Friendly,0,0
1925,1912-1931,Official,0,0
1925,1912-1931,Official,0,0
1925,1912-1931,Official,0,1
1925,1912-1931,Friendly,0,0
1925,1912-1931,Friendly,0,1
1925,1912-1931,Friendly,0,0
1925,1912-1931,Friendly,0,1
1925,1912-1931,Friendly,0,1
1925,1912-1931,Friendly,0,0
1925,1912-1931,Friendly,0,0
1925,1912-1931,Friendly,0,1
1925,1912-1931,Official,1,1
1925,1912-1931,Official,0,1
1925,1912-1931,Friendly,0,1
1925,1912-1931,Official,0,0
1925,1912-1931,Friendly,0,0
1925,1912-1931,Friendly,0,1
1925,1912-1931,Official,0,1
1925,1912-1931,Friendly,0,0
1925,1912-1931,Friendly,0,1
1925,1912-1931,Friendly,0,1
1925,1912-1931,Friendly,0,0
1925,1912-1931,Official,0,1
1925,1912-1931,Friendly,1,1
1925,1912-1931,Official,1,0
1925,1912-1931,Friendly,0,0
1925,1912-1931,Friendly,0,0
1925,1912-1931,Official,0,0
1925,1912-1931,Friendly,0,1
1925,1912-1931,Friendly,0,0
1925,1912-1931,Friendly,0,0
1925,1912-1931,Friendly,0,0
1925,1912-1931,Friendly,0,1
1925,1912-1931,Friendly,0,1
1925,1912-1931,Friendly,0,1
1925,1912-1931,Official,0,0
1925,1912-1931,Friendly,0,1
1925,1912-1931,Official,0,1
1925,1912-1931,Friendly,0,1
1925,1912-1931,Friendly,0,0
1925,1912-1931,Friendly,0,1
1925,1912-1931,Friendly,0,0
1925,1912-1931,Friendly,0,1
1925,1912-1931,Friendly,0,0
1925,1912-1931,Official,0,0
1925,1912-1931,Friendly,0,0
1925,1912-1931,Official,0,0
1925,1912-1931,Friendly,0,1
1925,1912-1931,Friendly,0,0
1925,1912-1931,Friendly,0,0
1925,1912-1931,Friendly,0,0
1925,1912-1931,Friendly,0,1
1925,1912-1931,Friendly,0,1
1925,1912-1931,Friendly,0,0
1925,1912-1931,Official,0,0
1925,1912-1931,Friendly,0,0
1925,1912-1931,Friendly,0,0
1925,1912-1931,Friendly,0,0
1925,1912-1931,Friendly,0,0
1925,1912-1931,Friendly,0,0
1925,1912-1931,Friendly,0,0
1925,1912-1931,Friendly,0,0
1925,1912-1931,Friendly,0,0
1925,1912-1931,Friendly,0,0
1925,1912-1931,Friendly,0,0
1925,1912-1931,Friendly,0,1
1925,1912-1931,Official,0,0
1925,1912-1931,Friendly,0,1
1925,1912-1931,Friendly,0,0
1925,1912-1931,Friendly,0,1
1925,1912-1931,Official,0,0
1925,1912-1931,Friendly,0,0
1925,1912-1931,Friendly,0,1
1925,1912-1931,Friendly,0,0
1925,1912-1931,Friendly,0,1
1925,1912-1931,Friendly,0,1
1925,1912-1931,Official,0,1
1925,1912-1931,Official,1,1
1925,1912-1931,Official,0,1
1925,1912-1931,Official,0,1
1925,1912-1931,Friendly,0,0
1925,1912-1931,Friendly,0,1
1925,1912-1931,Official,1,1
1925,1912-1931,Official,0,1
1925,1912-1931,Official,0,0
1926,1912-1931,Friendly,0,1
1926,1912-1931,Friendly,0,0
1926,1912-1931,Friendly,0,0
1926,1912-1931,Friendly,0,1
1926,1912-1931,Official,0,1
1926,1912-1931,Friendly,0,0
1926,1912-1931,Friendly,0,0
1926,1912-1931,Official,0,1
1926,1912-1931,Official,0,0
1926,1912-1931,Friendly,0,1
1926,1912-1931,Friendly,0,1
1926,1912-1931,Friendly,0,0
1926,1912-1931,Friendly,0,1
1926,1912-1931,Friendly,0,1
1926,1912-1931,Friendly,0,1
1926,1912-1931,Official,0,0
1926,1912-1931,Official,0,0
1926,1912-1931,Friendly,0,1
1926,1912-1931,Friendly,0,1
1926,1912-1931,Friendly,0,0
1926,1912-1931,Friendly,0,1
1926,1912-1931,Friendly,0,1
1926,1912-1931,Official,0,1
1926,1912-1931,Friendly,0,0
1926,1912-1931,Friendly,0,0
1926,1912-1931,Friendly,0,0
1926,1912-1931,Friendly,0,1
1926,1912-1931,Friendly,0,0
1926,1912-1931,Friendly,0,1
1926,1912-1931,Friendly,0,0
1926,1912-1931,Official,0,1
1926,1912-1931,Friendly,0,1
1926,1912-1931,Friendly,0,1
1926,1912-1931,Official,0,1
1926,1912-1931,Friendly,0,0
1926,1912-1931,Friendly,0,1
1926,1912-1931,Official,0,1
1926,1912-1931,Friendly,0,1
1926,1912-1931,Friendly,0,1
1926,1912-1931,Friendly,0,1
1926,1912-1931,Friendly,0,0
1926,1912-1931,Friendly,0,0
1926,1912-1931,Friendly,0,1
1926,1912-1931,Friendly,0,0
1926,1912-1931,Friendly,0,0
1926,1912-1931,Friendly,0,1
1926,1912-1931,Friendly,0,1
1926,1912-1931,Friendly,0,1
1926,1912-1931,Friendly,0,1
1926,1912-1931,Friendly,0,1
1926,1912-1931,Friendly,0,0
1926,1912-1931,Friendly,0,0
1926,1912-1931,Friendly,0,1
1926,1912-1931,Friendly,0,0
1926,1912-1931,Friendly,0,1
1926,1912-1931,Friendly,0,0
1926,1912-1931,Friendly,0,0
1926,1912-1931,Friendly,0,1
1926,1912-1931,Friendly,0,0
1926,1912-1931,Friendly,0,0
1926,1912-1931,Official,0,0
1926,1912-1931,Friendly,0,0
1926,1912-1931,Official,0,1
1926,1912-1931,Friendly,0,1
1926,1912-1931,Friendly,0,0
1926,1912-1931,Friendly,0,1
1926,1912-1931,Friendly,0,0
1926,1912-1931,Official,0,1
1926,1912-1931,Official,1,1
1926,1912-1931,Official,0,0
1926,1912-1931,Official,1,1
1926,1912-1931,Official,0,0
1926,1912-1931,Official,1,0
1926,1912-1931,Official,1,0
1926,1912-1931,Official,1,0
1926,1912-1931,Friendly,0,1
1926,1912-1931,Official,0,1
1926,1912-1931,Official,0,0
1926,1912-1931,Friendly,0,0
1926,1912-1931,Official,1,0
1926,1912-1931,Official,0,1
1926,1912-1931,Friendly,0,1
1926,1912-1931,Friendly,0,1
1926,1912-1931,Friendly,0,1
1926,1912-1931,Friendly,0,1
1926,1912-1931,Friendly,0,0
1926,1912-1931,Friendly,0,1
1926,1912-1931,Friendly,0,0
1927,1912-1931,Friendly,0,0
1927,1912-1931,Friendly,0,0
1927,1912-1931,Official,0,0
1927,1912-1931,Friendly,0,0
1927,1912-1931,Official,0,0
1927,1912-1931,Friendly,0,1
1927,1912-1931,Friendly,0,1
1927,1912-1931,Friendly,0,0
1927,1912-1931,Official,0,0
1927,1912-1931,Friendly,0,1
1927,1912-1931,Official,0,1
1927,1912-1931,Official,0,0
1927,1912-1931,Friendly,0,1
1927,1912-1931,Friendly,0,1
1927,1912-1931,Friendly,0,1
1927,1912-1931,Friendly,0,1
1927,1912-1931,Friendly,0,1
1927,1912-1931,Friendly,0,0
1927,1912-1931,Official,0,1
1927,1912-1931,Friendly,0,1
1927,1912-1931,Friendly,0,0
1927,1912-1931,Friendly,0,0
1927,1912-1931,Friendly,0,0
1927,1912-1931,Friendly,0,0
1927,1912-1931,Friendly,0,1
1927,1912-1931,Friendly,0,0
1927,1912-1931,Friendly,0,1
1927,1912-1931,Friendly,0,0
1927,1912-1931,Friendly,0,1
1927,1912-1931,Friendly,0,0
1927,1912-1931,Friendly,0,1
1927,1912-1931,Friendly,0,0
1927,1912-1931,Friendly,0,0
1927,1912-1931,Friendly,0,1
1927,1912-1931,Friendly,0,1
1927,1912-1931,Friendly,0,1
1927,1912-1931,Friendly,0,1
1927,1912-1931,Friendly,0,0
1927,1912-1931,Official,0,0
1927,1912-1931,Friendly,0,0
1927,1912-1931,Official,0,0
1927,1912-1931,Friendly,0,1
1927,1912-1931,Friendly,0,0
1927,1912-1931,Friendly,0,1
1927,1912-1931,Official,0,0
1927,1912-1931,Friendly,0,0
1927,1912-1931,Friendly,0,0
1927,1912-1931,Friendly,0,1
1927,1912-1931,Friendly,0,1
1927,1912-1931,Friendly,0,0
1927,1912-1931,Official,0,1
1927,1912-1931,Official,1,1
1927,1912-1931,Official,0,0
1927,1912-1931,Official,0,1
1927,1912-1931,Friendly,0,1
1927,1912-1931,Friendly,0,1
1927,1912-1931,Official,0,1
1927,1912-1931,Official,0,1
1927,1912-1931,Friendly,0,1
1927,1912-1931,Friendly,0,1
1927,1912-1931,Friendly,0,0
1927,1912-1931,Friendly,0,1
1927,1912-1931,Official,0,1
1927,1912-1931,Official,0,0
1927,1912-1931,Friendly,0,1
1927,1912-1931,Friendly,0,1
1927,1912-1931,Official,0,0
1927,1912-1931,Official,1,1
1927,1912-1931,Official,0,1
1927,1912-1931,Official,0,0
1927,1912-1931,Official,1,0
1927,1912-1931,Official,0,0
1927,1912-1931,Friendly,0,0
1927,1912-1931,Friendly,0,1
1927,1912-1931,Friendly,0,0
1927,1912-1931,Friendly,0,1
1927,1912-1931,Official,0,1
1927,1912-1931,Official,1,1
1927,1912-1931,Friendly,0,0
1927,1912-1931,Official,0,0
1927,1912-1931,Official,0,0
1927,1912-1931,Friendly,0,0
1928,1912-1931,Official,0,1
1928,1912-1931,Friendly,0,0
1928,1912-1931,Friendly,0,0
1928,1912-1931,Official,0,0
1928,1912-1931,Friendly,0,0
1928,1912-1931,Friendly,0,1
1928,1912-1931,Official,0,0
1928,1912-1931,Friendly,0,0
1928,1912-1931,Friendly,0,1
1928,1912-1931,Friendly,0,0
1928,1912-1931,Official,0,1
1928,1912-1931,Official,0,0
1928,1912-1931,Official,0,0
1928,1912-1931,Friendly,0,1
1928,1912-1931,Friendly,0,0
1928,1912-1931,Friendly,0,1
1928,1912-1931,Friendly,0,0
1928,1912-1931,Friendly,0,1
1928,1912-1931,Friendly,0,1
1928,1912-1931,Friendly,0,0
1928,1912-1931,Friendly,0,1
1928,1912-1931,Official,0,1
1928,1912-1931,Official,0,1
1928,1912-1931,Friendly,0,1
1928,1912-1931,Friendly,0,0
1928,1912-1931,Friendly,0,0
1928,1912-1931,Official,0,1
1928,1912-1931,Friendly,0,1
1928,1912-1931,Friendly,0,0
1928,1912-1931,Friendly,0,1
1928,1912-1931,Friendly,0,1
1928,1912-1931,Friendly,0,0
1928,1912-1931,Friendly,0,0
1928,1912-1931,Friendly,0,0
1928,1912-1931,Official,1,1
1928,1912-1931,Official,1,1
1928,1912-1931,Official,1,1
1928,1912-1931,Official,1,1
1928,1912-1931,Official,1,1
1928,1912-1931,Official,1,1
1928,1912-1931,Official,1,1
1928,1912-1931,Official,1,1
1928,1912-1931,Official,0,0
1928,1912-1931,Official,1,0
1928,1912-1931,Official,1,1
1928,1912-1931,Friendly,0,0
1928,1912-1931,Official,1,1
1928,1912-1931,Official,1,1
1928,1912-1931,Official,1,1
1928,1912-1931,Official,0,1
1928,1912-1931,Official,1,1
1928,1912-1931,Official,1,1
1928,1912-1931,Official,0,1
1928,1912-1931,Official,1,1
1928,1912-1931,Official,0,0
1928,1912-1931,Official,1,1
1928,1912-1931,Friendly,0,0
1928,1912-1931,Official,1,0
1928,1912-1931,Official,1,1
1928,1912-1931,Friendly,0,0
1928,1912-1931,Official,0,0
1928,1912-1931,Friendly,0,0
1928,1912-1931,Friendly,0,1
1928,1912-1931,Friendly,0,0
1928,1912-1931,Friendly,0,0
1928,1912-1931,Official,1,1
1928,1912-1931,Official,0,1
1928,1912-1931,Official,0,0
1928,1912-1931,Friendly,0,0
1928,1912-1931,Friendly,0,0
1928,1912-1931,Friendly,0,1
1928,1912-1931,Friendly,1,1
1928,1912-1931,Friendly,1,0
1928,1912-1931,Friendly,0,1
1928,1912-1931,Friendly,0,0
1928,1912-1931,Friendly,1,0
1928,1912-1931,Official,0,1
1928,1912-1931,Friendly,0,0
1928,1912-1931,Friendly,0,0
1928,1912-1931,Friendly,0,1
1928,1912-1931,Official,0,0
1928,1912-1931,Friendly,0,1
1928,1912-1931,Friendly,0,0
1928,1912-1931,Friendly,0,0
1928,1912-1931,Friendly,0,1
1928,1912-1931,Official,0,1
1928,1912-1931,Official,0,1
1928,1912-1931,Official,0,0
1928,1912-1931,Official,0,1
1928,1912-1931,Friendly,0,1
1928,1912-1931,Official,0,1
1928,1912-1931,Official,0,1
1928,1912-1931,Friendly,0,1
1928,1912-1931,Official,0,1
1928,1912-1931,Friendly,0,0
1928,1912-1931,Friendly,0,0
1928,1912-1931,Official,0,0
1928,1912-1931,Friendly,0,1
1928,1912-1931,Friendly,0,1
1929,1912-1931,Official,0,0
1929,1912-1931,Friendly,0,1
1929,1912-1931,Official,0,0
1929,1912-1931,Friendly,0,1
1929,1912-1931,Official,0,1
1929,1912-1931,Friendly,0,0
1929,1912-1931,Friendly,0,1
1929,1912-1931,Friendly,0,1
1929,1912-1931,Friendly,0,1
1929,1912-1931,Official,0,1
1929,1912-1931,Official,0,1
1929,1912-1931,Friendly,0,1
1929,1912-1931,Official,0,0
1929,1912-1931,Official,0,0
1929,1912-1931,Friendly,0,1
1929,1912-1931,Friendly,0,1
1929,1912-1931,Friendly,0,1
1929,1912-1931,Friendly,0,1
1929,1912-1931,Friendly,0,0
1929,1912-1931,Friendly,0,1
1929,1912-1931,Friendly,0,1
1929,1912-1931,Official,0,1
1929,1912-1931,Friendly,0,0
1929,1912-1931,Friendly,0,1
1929,1912-1931,Official,0,0
1929,1912-1931,Friendly,0,0
1929,1912-1931,Friendly,0,0
1929,1912-1931,Friendly,0,0
1929,1912-1931,Friendly,0,0
1929,1912-1931,Friendly,0,1
1929,1912-1931,Friendly,0,0
1929,1912-1931,Friendly,0,1
1929,1912-1931,Friendly,0,0
1929,1912-1931,Friendly,0,0
1929,1912-1931,Friendly,0,0
1929,1912-1931,Friendly,0,1
1929,1912-1931,Friendly,0,0
1929,1912-1931,Official,0,1
1929,1912-1931,Friendly,0,1
1929,1912-1931,Official,0,1
1929,1912-1931,Friendly,0,0
1929,1912-1931,Official,0,1
1929,1912-1931,Official,0,0
1929,1912-1931,Friendly,0,1
1929,1912-1931,Friendly,0,0
1929,1912-1931,Friendly,0,0
1929,1912-1931,Friendly,0,1
1929,1912-1931,Friendly,0,0
1929,1912-1931,Friendly,0,1
1929,1912-1931,Official,0,1
1929,1912-1931,Official,0,0
1929,1912-1931,Official,1,1
1929,1912-1931,Friendly,0,1
1929,1912-1931,Official,0,0
1929,1912-1931,Friendly,0,1
1929,1912-1931,Friendly,0,0
1929,1912-1931,Friendly,0,1
1929,1912-1931,Friendly,0,1
1929,1912-1931,Official,0,1
1929,1912-1931,Official,0,0
1929,1912-1931,Official,0,1
1929,1912-1931,Official,0,1
1929,1912-1931,Friendly,0,1
1929,1912-1931,Official,0,1
1929,1912-1931,Official,0,1
1929,1912-1931,Official,0,0
1929,1912-1931,Friendly,0,1
1929,1912-1931,Friendly,0,0
1929,1912-1931,Official,0,0
1929,1912-1931,Official,0,0
1929,1912-1931,Friendly,0,1
1929,1912-1931,Official,1,1
1929,1912-1931,Friendly,0,0
1929,1912-1931,Official,0,1
1929,1912-1931,Friendly,0,0
1929,1912-1931,Friendly,0,1
1929,1912-1931,Official,0,1
1929,1912-1931,Official,1,0
1929,1912-1931,Friendly,0,0
1929,1912-1931,Friendly,0,0
1929,1912-1931,Official,1,1
1929,1912-1931,Official,0,1
1929,1912-1931,Official,0,1
1929,1912-1931,Friendly,0,1
1930,1912-1931,Friendly,0,1
1930,1912-1931,Friendly,0,1
1930,1912-1931,Official,0,1
1930,1912-1931,Official,0,1
1930,1912-1931,Friendly,0,1
1930,1912-1931,Friendly,0,0
1930,1912-1931,Official,0,1
1930,1912-1931,Friendly,0,1
1930,1912-1931,Friendly,0,0
1930,1912-1931,Official,0,1
1930,1912-1931,Official,1,1
1930,1912-1931,Official,1,1
1930,1912-1931,Official,1,1
1930,1912-1931,Official,0,1
1930,1912-1931,Official,1,1
1930,1912-1931,Friendly,0,0
1930,1912-1931,Friendly,0,0
1930,1912-1931,Official,0,1
1930,1912-1931,Official,1,1
1930,1912-1931,Official,1,0
1930,1912-1931,Official,0,1
1930,1912-1931,Official,0,1
1930,1912-1931,Official,1,1
1930,1912-1931,Official,0,1
1930,1912-1931,Friendly,0,0
1930,1912-1931,Official,1,1
1930,1912-1931,Friendly,0,0
1930,1912-1931,Friendly,0,0
1930,1912-1931,Friendly,0,1
1930,1912-1931,Friendly,0,1
1930,1912-1931,Friendly,0,0
1930,1912-1931,Friendly,0,1
1930,1912-1931,Official,0,0
1930,1912-1931,Friendly,0,0
1930,1912-1931,Friendly,0,0
1930,1912-1931,Friendly,0,1
1930,1912-1931,Friendly,0,0
1930,1912-1931,Friendly,0,0
1930,1912-1931,Friendly,0,0
1930,1912-1931,Official,0,0
1930,1912-1931,Friendly,0,0
1930,1912-1931,Friendly,0,1
1930,1912-1931,Friendly,0,0
1930,1912-1931,Official,0,0
1930,1912-1931,Friendly,0,0
1930,1912-1931,Official,0,1
1930,1912-1931,Official,0,1
1930,1912-1931,Official,1,1
1930,1912-1931,Friendly,0,0
1930,1912-1931,Official,0,0
1930,1912-1931,Friendly,0,1
1930,1912-1931,Official,0,1
1930,1912-1931,Friendly,0,1
1930,1912-1931,Friendly,0,1
1930,1912-1931,Friendly,0,0
1930,1912-1931,Friendly,0,1
1930,1912-1931,Friendly,0,0
1930,1912-1931,Friendly,0,1
1930,1912-1931,Official,0,0
1930,1912-1931,Friendly,0,1
1930,1912-1931,Official,0,1
1930,1912-1931,Friendly,0,0
1930,1912-1931,Friendly,0,0
1930,1912-1931,Official,0,1
1930,1912-1931,Official,1,0
1930,1912-1931,Official,1,1
1930,1912-1931,Official,1,0
1930,1912-1931,Official,1,0
1930,1912-1931,Official,1,1
1930,1912-1931,Official,1,1
1930,1912-1931,Official,1,0
1930,1912-1931,Official,1,0
1930,1912-1931,Friendly,0,0
1930,1912-1931,Official,0,1
1930,1912-1931,Official,1,1
1930,1912-1931,Official,1,1
1930,1912-1931,Official,1,0
1930,1912-1931,Official,1,0
1930,1912-1931,Official,0,1
1930,1912-1931,Official,1,1
1930,1912-1931,Friendly,0,0
1930,1912-1931,Official,1,1
1930,1912-1931,Official,0,1
1930,1912-1931,Official,0,1
1930,1912-1931,Friendly,0,1
1930,1912-1931,Friendly,0,1
1930,1912-1931,Friendly,0,1
1930,1912-1931,Friendly,0,1
1930,1912-1931,Friendly,0,1
1930,1912-1931,Official,0,1
1930,1912-1931,Official,1,1
1930,1912-1931,Friendly,0,1
1930,1912-1931,Official,0,0
1930,1912-1931,Friendly,0,1
1930,1912-1931,Friendly,0,1
1930,1912-1931,Friendly,0,0
1930,1912-1931,Friendly,0,0
1930,1912-1931,Official,0,1
1930,1912-1931,Friendly,0,0
1930,1912-1931,Official,0,0
1930,1912-1931,Friendly,0,1
1930,1912-1931,Friendly,0,0
1930,1912-1931,Official,0,1
1930,1912-1931,Official,0,1
1930,1912-1931,Official,0,0
1930,1912-1931,Friendly,0,0
1930,1912-1931,Friendly,0,1
1930,1912-1931,Friendly,0,0
1930,1912-1931,Friendly,0,1
1930,1912-1931,Friendly,0,1
1930,1912-1931,Official,0,0
1930,1912-1931,Official,0,0
1930,1912-1931,Friendly,0,0
1930,1912-1931,Friendly,0,0
1930,1912-1931,Official,0,1
1931,1912-1931,Friendly,0,1
1931,1912-1931,Friendly,0,1
1931,1912-1931,Friendly,0,1
1931,1912-1931,Friendly,0,0
1931,1912-1931,Friendly,0,0
1931,1912-1931,Official,0,0
1931,1912-1931,Official,0,1
1931,1912-1931,Friendly,0,0
1931,1912-1931,Friendly,0,1
1931,1912-1931,Friendly,1,0
1931,1912-1931,Friendly,0,0
1931,1912-1931,Friendly,1,0
1931,1912-1931,Friendly,0,1
1931,1912-1931,Friendly,0,1
1931,1912-1931,Friendly,0,1
1931,1912-1931,Official,0,1
1931,1912-1931,Official,0,0
1931,1912-1931,Official,0,1
1931,1912-1931,Friendly,0,1
1931,1912-1931,Official,0,0
1931,1912-1931,Friendly,0,1
1931,1912-1931,Official,0,1
1931,1912-1931,Official,0,1
1931,1912-1931,Friendly,0,0
1931,1912-1931,Official,1,1
1931,1912-1931,Friendly,0,0
1931,1912-1931,Friendly,0,0
1931,1912-1931,Official,0,1
1931,1912-1931,Official,0,1
1931,1912-1931,Friendly,0,0
1931,1912-1931,Friendly,0,0
1931,1912-1931,Friendly,0,0
1931,1912-1931,Official,0,0
1931,1912-1931,Official,0,0
1931,1912-1931,Friendly,0,1
1931,1912-1931,Official,0,1
1931,1912-1931,Friendly,0,1
1931,1912-1931,Friendly,0,1
1931,1912-1931,Friendly,0,0
1931,1912-1931,Friendly,0,1
1931,1912-1931,Friendly,0,1
1931,1912-1931,Friendly,0,0
1931,1912-1931,Friendly,0,0
1931,1912-1931,Official,0,1
1931,1912-1931,Friendly,0,0
1931,1912-1931,Friendly,0,1
1931,1912-1931,Friendly,0,1
1931,1912-1931,Official,0,1
1931,1912-1931,Friendly,0,0
1931,1912-1931,Friendly,0,0
1931,1912-1931,Friendly,0,1
1931,1912-1931,Friendly,0,1
1931,1912-1931,Friendly,0,0
1931,1912-1931,Friendly,0,0
1931,1912-1931,Official,0,1
1931,1912-1931,Official,0,0
1931,1912-1931,Friendly,0,1
1931,1912-1931,Official,0,1
1931,1912-1931,Official,0,0
1931,1912-1931,Friendly,0,0
1931,1912-1931,Friendly,0,1
1931,1912-1931,Official,0,1
1931,1912-1931,Friendly,0,1
1931,1912-1931,Friendly,0,1
1931,1912-1931,Friendly,0,1
